No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
34623,2017,2,10,14,7.0,25.0,3.0,6.0,300.0,107.0,3.8,1024.1,-22.2,0.0,4.3
34624,2017,2,10,15,6.0,34.0,3.0,7.0,300.0,107.0,4.5,1023.5,-22.5,0.0,4.7
34625,2017,2,10,16,9.0,26.0,3.0,7.0,300.0,108.0,4.8,1023.1,-23.3,0.0,5.1
34626,2017,2,10,17,6.0,22.0,2.0,10.0,200.0,105.0,4.1,1023.5,-24.9,0.0,3.6
34627,2017,2,10,18,8.0,22.0,3.0,17.0,300.0,97.0,3.6,1024.0,-22.3,0.0,2.3
34628,2017,2,10,19,6.0,22.0,5.0,29.0,400.0,81.0,3.2,1024.3,-23.6,0.0,2.4
34629,2017,2,10,20,9.0,17.0,8.0,27.0,400.0,85.0,2.4,1024.8,-23.3,0.0,1.8
34630,2017,2,10,21,7.0,17.0,6.0,18.0,400.0,94.0,1.7,1025.0,-23.0,0.0,1.5
34631,2017,2,10,22,8.0,17.0,9.0,21.0,400.0,89.0,1.0,1025.3,-22.1,0.0,0.8
34632,2017,2,10,23,13.0,17.0,17.0,33.0,600.0,75.0,0.9,1025.3,-22.9,0.0,2.3
34633,2017,2,11,0,9.0,12.0,12.0,34.0,500.0,73.0,1.4,1025.5,-21.8,0.0,1.6
34634,2017,2,11,1,12.0,24.0,11.0,58.0,500.0,45.0,-2.1,1025.6,-19.5,0.0,0.5
34635,2017,2,11,2,11.0,20.0,12.0,50.0,500.0,51.0,0.4,1025.9,-20.6,0.0,1.6
34636,2017,2,11,3,11.0,37.0,12.0,61.0,500.0,38.0,0.5,1025.6,-20.5,0.0,1.9
34637,2017,2,11,4,19.0,19.0,11.0,69.0,600.0,21.0,0.1,1025.3,-19.7,0.0,1.6
34638,2017,2,11,5,18.0,41.0,13.0,87.0,600.0,5.0,-3.6,1025.1,-18.3,0.0,0.6
34639,2017,2,11,6,15.0,24.0,16.0,71.0,600.0,25.0,-4.6,1025.0,-18.1,0.0,0.2
34640,2017,2,11,7,11.0,24.0,18.0,80.0,700.0,18.0,-3.7,1025.2,-18.8,0.0,1.6
34641,2017,2,11,8,13.0,32.0,23.0,95.0,1300.0,8.0,-2.2,1025.9,-18.7,0.0,1.3
34642,2017,2,11,9,22.0,34.0,32.0,77.0,1400.0,22.0,0.0,1026.2,-18.7,0.0,1.1
34643,2017,2,11,10,19.0,35.0,22.0,49.0,1100.0,50.0,2.5,1026.1,-18.3,0.0,2.0
34644,2017,2,11,11,17.0,31.0,17.0,25.0,700.0,75.0,4.2,1025.5,-18.1,0.0,1.9
34645,2017,2,11,12,14.0,14.0,10.0,17.0,500.0,86.0,6.2,1024.3,-17.8,0.0,3.2
34646,2017,2,11,13,10.0,11.0,9.0,13.0,400.0,94.0,8.0,1023.2,-17.1,0.0,1.5
34647,2017,2,11,14,3.0,6.0,6.0,10.0,300.0,104.0,8.6,1022.1,-17.5,0.0,2.7
34648,2017,2,11,15,14.0,14.0,7.0,10.0,300.0,107.0,9.2,1021.7,-17.9,0.0,2.7
34649,2017,2,11,16,13.0,15.0,7.0,16.0,400.0,101.0,9.8,1021.4,-17.4,0.0,1.6
34650,2017,2,11,17,30.0,44.0,14.0,45.0,800.0,81.0,8.5,1021.3,-18.4,0.0,2.5
34651,2017,2,11,18,49.0,73.0,18.0,57.0,900.0,86.0,6.3,1022.0,-19.3,0.0,2.2
34652,2017,2,11,19,56.0,89.0,15.0,68.0,100.0,71.0,5.2,1022.5,-18.6,0.0,1.6
34653,2017,2,11,20,90.0,136.0,31.0,88.0,1200.0,46.0,2.0,1022.7,-17.0,0.0,0.4
34654,2017,2,11,21,139.0,203.0,49.0,101.0,1400.0,31.0,-0.2,1023.2,-16.1,0.0,0.5
34655,2017,2,11,22,185.0,282.0,73.0,117.0,1600.0,14.0,-1.7,1023.6,-13.9,0.0,0.9
34656,2017,2,11,23,237.0,280.0,91.0,124.0,2300.0,5.0,-1.9,1023.5,-14.0,0.0,0.8
34657,2017,2,12,0,220.0,307.0,97.0,120.0,2700.0,6.0,-3.2,1023.6,-12.9,0.0,1.1
34658,2017,2,12,1,214.0,228.0,84.0,105.0,2500.0,5.0,-3.3,1023.4,-13.8,0.0,1.1
34659,2017,2,12,2,113.0,113.0,35.0,72.0,1400.0,16.0,-3.4,1023.5,-13.4,0.0,0.0
34660,2017,2,12,3,101.0,101.0,34.0,85.0,1400.0,4.0,-3.5,1023.1,-13.7,0.0,1.3
34661,2017,2,12,4,46.0,46.0,17.0,47.0,900.0,34.0,-4.6,1023.2,-14.2,0.0,0.1
34662,2017,2,12,5,31.0,33.0,16.0,40.0,800.0,45.0,-4.3,1023.2,-15.0,0.0,0.7
34663,2017,2,12,6,30.0,40.0,19.0,51.0,900.0,33.0,-4.5,1023.4,-15.5,0.0,1.1
34664,2017,2,12,7,44.0,80.0,22.0,73.0,1300.0,9.0,-5.4,1023.8,-14.7,0.0,0.0
34665,2017,2,12,8,60.0,91.0,27.0,82.0,1900.0,5.0,-4.8,1024.1,-14.1,0.0,1.2
34666,2017,2,12,9,69.0,115.0,49.0,71.0,2100.0,20.0,-0.3,1024.5,-13.9,0.0,1.2
34667,2017,2,12,10,93.0,174.0,86.0,81.0,3800.0,23.0,1.2,1024.3,-11.6,0.0,1.7
34668,2017,2,12,11,126.0,161.0,110.0,95.0,4800.0,25.0,4.2,1023.8,-11.5,0.0,1.4
34669,2017,2,12,12,118.0,144.0,89.0,94.0,4100.0,36.0,6.5,1022.9,-12.7,0.0,1.1
34670,2017,2,12,13,116.0,139.0,83.0,93.0,3800.0,46.0,7.7,1021.9,-13.3,0.0,1.7
34671,2017,2,12,14,114.0,114.0,68.0,85.0,300.0,56.0,9.2,1021.0,-12.6,0.0,1.6
34672,2017,2,12,15,98.0,112.0,57.0,83.0,2600.0,60.0,9.9,1020.7,-12.7,0.0,1.7
34673,2017,2,12,16,109.0,112.0,56.0,100.0,2900.0,50.0,10.3,1020.4,-13.7,0.0,1.6
34674,2017,2,12,17,97.0,104.0,44.0,97.0,2300.0,47.0,9.3,1020.5,-13.2,0.0,1.7
34675,2017,2,12,18,107.0,147.0,46.0,126.0,2700.0,23.0,7.9,1021.0,-12.0,0.0,2.1
34676,2017,2,12,19,113.0,124.0,40.0,130.0,2600.0,15.0,5.3,1021.5,-11.8,0.0,1.0
34677,2017,2,12,20,102.0,120.0,32.0,113.0,2100.0,22.0,2.4,1021.7,-11.2,0.0,0.7
34678,2017,2,12,21,122.0,149.0,33.0,129.0,2300.0,12.0,1.4,1022.2,-10.4,0.0,1.2
34679,2017,2,12,22,129.0,162.0,34.0,140.0,300.0,4.0,-0.1,1022.6,-9.0,0.0,0.6
34680,2017,2,12,23,135.0,176.0,47.0,145.0,3500.0,4.0,-0.7,1023.0,-10.1,0.0,0.7
34681,2017,2,13,0,151.0,210.0,68.0,148.0,4200.0,6.0,-2.0,1023.5,-9.8,0.0,1.0
34682,2017,2,13,1,191.0,243.0,85.0,151.0,5900.0,8.0,-1.7,1023.9,-9.3,0.0,1.0
34683,2017,2,13,2,198.0,239.0,74.0,148.0,6100.0,6.0,-2.8,1024.4,-9.5,0.0,0.9
34684,2017,2,13,3,198.0,223.0,61.0,144.0,5400.0,6.0,-3.4,1024.5,-10.1,0.0,1.1
34685,2017,2,13,4,178.0,178.0,53.0,128.0,4500.0,5.0,-3.7,1024.9,-10.6,0.0,0.6
34686,2017,2,13,5,131.0,150.0,40.0,110.0,3700.0,3.0,-3.4,1025.4,-10.5,0.0,0.5
34687,2017,2,13,6,134.0,146.0,39.0,110.0,3700.0,3.0,-4.3,1026.1,-11.8,0.0,0.6
34688,2017,2,13,7,119.0,119.0,33.0,104.0,3500.0,3.0,-4.4,1027.0,-11.4,0.0,0.3
34689,2017,2,13,8,73.0,87.0,28.0,81.0,2100.0,6.0,-0.2,1027.8,-11.9,0.0,1.0
34690,2017,2,13,9,72.0,75.0,29.0,73.0,2100.0,17.0,3.2,1028.4,-11.6,0.0,1.3
34691,2017,2,13,10,65.0,79.0,28.0,68.0,1900.0,29.0,6.2,1028.7,-11.9,0.0,2.1
34692,2017,2,13,11,45.0,45.0,21.0,44.0,1200.0,57.0,9.1,1028.9,-12.7,0.0,1.6
34693,2017,2,13,12,29.0,29.0,11.0,21.0,600.0,83.0,10.1,1028.4,-13.9,0.0,1.5
34694,2017,2,13,13,15.0,15.0,9.0,14.0,400.0,93.0,10.8,1027.7,-14.9,0.0,1.8
34695,2017,2,13,14,14.0,14.0,8.0,16.0,400.0,95.0,11.5,1026.9,-15.1,0.0,1.6
34696,2017,2,13,15,16.0,18.0,7.0,21.0,500.0,92.0,11.9,1026.7,-16.7,0.0,2.4
34697,2017,2,13,16,18.0,18.0,6.0,25.0,400.0,91.0,12.0,1026.8,-16.6,0.0,2.0
34698,2017,2,13,17,21.0,29.0,6.0,38.0,500.0,78.0,11.4,1027.1,-15.2,0.0,1.9
34699,2017,2,13,18,24.0,36.0,6.0,61.0,600.0,54.0,9.3,1027.4,-15.3,0.0,1.4
34700,2017,2,13,19,24.0,77.0,8.0,76.0,800.0,38.0,7.6,1028.4,-9.8,0.0,1.3
34701,2017,2,13,20,89.0,143.0,25.0,104.0,1900.0,26.0,3.8,1029.0,-10.3,0.0,0.6
34702,2017,2,13,21,101.0,138.0,28.0,95.0,1900.0,35.0,3.5,1029.6,-9.9,0.0,1.0
34703,2017,2,13,22,144.0,216.0,44.0,123.0,2700.0,15.0,4.7,1030.4,-8.1,0.0,2.3
34704,2017,2,13,23,180.0,180.0,51.0,141.0,3400.0,9.0,3.4,1030.8,-8.0,0.0,1.4
34705,2017,2,14,0,159.0,159.0,46.0,130.0,300.0,17.0,1.5,1031.1,-8.9,0.0,1.7
34706,2017,2,14,1,137.0,137.0,43.0,94.0,2500.0,42.0,-0.1,1031.4,-8.3,0.0,1.7
34707,2017,2,14,2,144.0,153.0,36.0,134.0,3300.0,4.0,-0.5,1031.4,-6.7,0.0,0.9
34708,2017,2,14,3,149.0,149.0,30.0,129.0,300.0,2.0,-1.5,1031.5,-6.6,0.0,0.6
34709,2017,2,14,4,148.0,148.0,22.0,123.0,2900.0,3.0,-2.4,1031.7,-6.8,0.0,0.7
34710,2017,2,14,5,148.0,152.0,16.0,112.0,3100.0,2.0,-3.2,1031.2,-6.8,0.0,1.0
34711,2017,2,14,6,139.0,158.0,13.0,112.0,3100.0,2.0,-3.8,1031.7,-6.4,0.0,0.0
34712,2017,2,14,7,151.0,155.0,11.0,111.0,3300.0,2.0,-4.5,1031.5,-6.5,0.0,1.4
34713,2017,2,14,8,148.0,181.0,8.0,104.0,3100.0,2.0,-3.1,1031.8,-4.5,0.0,1.5
34714,2017,2,14,9,140.0,146.0,8.0,102.0,2600.0,2.0,-2.5,1031.9,-3.8,0.0,1.1
34715,2017,2,14,10,149.0,150.0,11.0,100.0,2700.0,4.0,-2.0,1031.6,-3.3,0.0,1.4
34716,2017,2,14,11,170.0,177.0,17.0,106.0,2900.0,9.0,-0.7,1031.3,-3.2,0.0,1.4
34717,2017,2,14,12,196.0,196.0,26.0,114.0,300.0,13.0,-0.1,1030.3,-3.5,0.0,1.9
34718,2017,2,14,13,198.0,198.0,44.0,111.0,2900.0,23.0,2.5,1028.9,-3.8,0.0,1.3
34719,2017,2,14,14,215.0,215.0,50.0,119.0,3100.0,24.0,4.1,1027.7,-3.9,0.0,1.3
34720,2017,2,14,15,213.0,213.0,52.0,119.0,3100.0,25.0,4.1,1026.8,-3.4,0.0,1.3
34721,2017,2,14,16,214.0,214.0,44.0,124.0,300.0,21.0,3.8,1026.1,-4.2,0.0,2.0
34722,2017,2,14,17,210.0,210.0,34.0,124.0,2800.0,15.0,3.8,1025.8,-4.2,0.0,1.7
34723,2017,2,14,18,205.0,205.0,33.0,132.0,2800.0,8.0,1.5,1025.6,-4.6,0.0,1.2
34724,2017,2,14,19,210.0,210.0,29.0,127.0,2600.0,11.0,1.4,1025.8,-4.5,0.0,1.1
34725,2017,2,14,20,211.0,211.0,31.0,120.0,2600.0,15.0,-0.4,1025.7,-4.3,0.0,0.2
34726,2017,2,14,21,227.0,227.0,37.0,148.0,3400.0,4.0,-1.1,1025.6,-4.5,0.0,1.0
34727,2017,2,14,22,247.0,247.0,46.0,151.0,3800.0,2.0,-0.8,1025.4,-4.9,0.0,1.0
34728,2017,2,14,23,260.0,260.0,52.0,156.0,4200.0,3.0,-1.8,1025.0,-4.6,0.0,0.8
34729,2017,2,15,0,277.0,277.0,50.0,160.0,4900.0,4.0,-2.0,1024.1,-5.3,0.0,0.0
34730,2017,2,15,1,261.0,261.0,45.0,151.0,4700.0,3.0,-2.3,1023.8,-5.0,0.0,0.6
34731,2017,2,15,2,244.0,244.0,36.0,138.0,4200.0,2.0,-2.8,1022.8,-5.3,0.0,0.2
34732,2017,2,15,3,236.0,236.0,32.0,132.0,3900.0,2.0,-2.4,1022.1,-5.9,0.0,1.7
34733,2017,2,15,4,225.0,225.0,33.0,130.0,3900.0,3.0,-3.3,1021.6,-6.4,0.0,1.1
34734,2017,2,15,5,240.0,240.0,31.0,105.0,3000.0,2.0,-2.7,1020.9,-6.2,0.0,0.1
34735,2017,2,15,6,241.0,241.0,24.0,114.0,3000.0,2.0,-3.6,1020.8,-6.6,0.0,0.1
34736,2017,2,15,7,230.0,230.0,21.0,104.0,3000.0,2.0,-3.5,1020.5,-6.8,0.0,0.6
34737,2017,2,15,8,232.0,232.0,20.0,100.0,3000.0,2.0,-2.6,1020.3,-6.4,0.0,0.5
34738,2017,2,15,9,234.0,234.0,31.0,102.0,3000.0,6.0,-0.2,1019.9,-5.6,0.0,1.7
34739,2017,2,15,10,245.0,245.0,46.0,111.0,3000.0,11.0,1.0,1019.3,-5.5,0.0,1.7
34740,2017,2,15,11,249.0,249.0,64.0,130.0,4000.0,13.0,3.0,1018.3,-5.9,0.0,1.1
34741,2017,2,15,12,265.0,265.0,72.0,126.0,3000.0,32.0,5.4,1017.0,-5.9,0.0,0.9
34742,2017,2,15,13,229.0,229.0,64.0,97.0,2000.0,64.0,6.7,1015.2,-6.3,0.0,0.6
34743,2017,2,15,14,3.0,5.0,57.0,118.0,3000.0,64.0,7.3,1013.8,-6.1,0.0,1.2
34744,2017,2,15,15,3.0,3.0,56.0,130.0,3000.0,64.0,8.0,1012.8,-6.2,0.0,2.2
34745,2017,2,15,16,173.0,173.0,3.0,2.0,2800.0,64.0,8.4,1012.0,-5.8,0.0,1.7
34746,2017,2,15,17,253.0,253.0,54.0,121.0,2000.0,64.0,7.5,1011.5,-5.9,0.0,1.5
34747,2017,2,15,18,269.0,269.0,51.0,129.0,3000.0,64.0,4.1,1011.5,-5.9,0.0,0.0
34748,2017,2,15,19,275.0,275.0,45.0,150.0,3000.0,14.0,2.5,1011.4,-5.9,0.0,0.6
34749,2017,2,15,20,285.0,285.0,57.0,177.0,4000.0,2.0,3.4,1011.0,-5.5,0.0,1.4
34750,2017,2,15,21,255.0,255.0,57.0,157.0,3000.0,2.0,1.9,1011.0,-5.1,0.0,0.7
34751,2017,2,15,22,263.0,263.0,56.0,162.0,3000.0,2.0,1.5,1010.5,-5.4,0.0,0.3
34752,2017,2,15,23,276.0,276.0,66.0,165.0,4000.0,2.0,1.7,1009.7,-5.0,0.0,0.6
34753,2017,2,16,0,295.0,295.0,70.0,167.0,4400.0,64.0,2.0,1009.2,-5.9,0.0,0.7
34754,2017,2,16,1,299.0,299.0,60.0,159.0,4400.0,64.0,2.4,1009.3,-5.7,0.0,1.2
34755,2017,2,16,2,285.0,285.0,56.0,152.0,4100.0,64.0,2.5,1008.9,-5.6,0.0,1.4
34756,2017,2,16,3,277.0,277.0,55.0,150.0,4100.0,64.0,3.6,1008.8,-6.1,0.0,1.3
34757,2017,2,16,4,284.0,284.0,49.0,146.0,4000.0,64.0,3.7,1008.0,-6.0,0.0,1.3
34758,2017,2,16,5,275.0,275.0,46.0,129.0,3700.0,64.0,2.3,1008.0,-6.1,0.0,1.4
34759,2017,2,16,6,270.0,270.0,47.0,136.0,3700.0,64.0,3.1,1008.9,-6.1,0.0,1.9
34760,2017,2,16,7,270.0,270.0,54.0,125.0,3000.0,2.0,5.0,1009.5,-6.3,0.0,2.4
34761,2017,2,16,8,236.0,236.0,48.0,102.0,2000.0,4.0,4.9,1010.5,-7.0,0.0,2.0
34762,2017,2,16,9,185.0,185.0,44.0,77.0,2000.0,25.0,6.2,1012.0,-7.1,0.0,2.0
34763,2017,2,16,10,82.0,82.0,25.0,44.0,1000.0,50.0,9.3,1012.6,-8.3,0.0,4.9
34764,2017,2,16,11,41.0,71.0,15.0,34.0,600.0,54.0,8.0,1013.6,-9.0,0.0,4.9
34765,2017,2,16,12,14.0,79.0,11.0,26.0,400.0,56.0,6.7,1014.9,-9.3,0.0,6.6
34766,2017,2,16,13,15.0,64.0,7.0,26.0,300.0,53.0,7.1,1014.9,-13.8,0.0,6.1
34767,2017,2,16,14,11.0,36.0,3.0,21.0,300.0,61.0,6.7,1015.1,-16.7,0.0,5.2
34768,2017,2,16,15,4.0,29.0,3.0,22.0,200.0,60.0,6.6,1015.7,-17.5,0.0,6.0
34769,2017,2,16,16,10.0,20.0,3.0,26.0,300.0,57.0,6.7,1016.5,-17.4,0.0,4.9
34770,2017,2,16,17,14.0,28.0,2.0,26.0,300.0,57.0,6.4,1018.4,-16.9,0.0,4.2
34771,2017,2,16,18,9.0,33.0,2.0,24.0,300.0,58.0,5.5,1020.1,-17.0,0.0,3.6
34772,2017,2,16,19,9.0,33.0,4.0,24.0,300.0,59.0,4.9,1021.9,-16.9,0.0,2.0
34773,2017,2,16,20,11.0,25.0,3.0,25.0,300.0,59.0,4.5,1022.8,-16.0,0.0,2.3
34774,2017,2,16,21,8.0,32.0,3.0,22.0,300.0,62.0,4.1,1024.1,-16.9,0.0,2.9
34775,2017,2,16,22,8.0,39.0,2.0,20.0,200.0,63.0,3.3,1025.1,-18.8,0.0,4.5
34776,2017,2,16,23,5.0,33.0,2.0,14.0,200.0,69.0,2.0,1026.2,-20.6,0.0,4.6
34777,2017,2,17,0,6.0,44.0,2.0,11.0,200.0,71.0,2.1,1026.6,-21.2,0.0,3.9
34778,2017,2,17,1,6.0,23.0,3.0,11.0,200.0,69.0,1.4,1027.3,-20.4,0.0,4.4
34779,2017,2,17,2,5.0,13.0,3.0,13.0,200.0,65.0,1.0,1027.9,-20.7,0.0,3.8
34780,2017,2,17,3,7.0,10.0,4.0,25.0,200.0,50.0,0.6,1027.9,-21.7,0.0,2.8
34781,2017,2,17,4,10.0,32.0,5.0,45.0,300.0,24.0,0.0,1028.0,-21.6,0.0,2.9
34782,2017,2,17,5,9.0,32.0,8.0,41.0,400.0,24.0,-0.1,1028.4,-21.6,0.0,2.0
34783,2017,2,17,6,10.0,18.0,10.0,37.0,500.0,33.0,-0.5,1028.4,-22.0,0.0,2.7
34784,2017,2,17,7,9.0,19.0,12.0,28.0,400.0,43.0,-0.9,1029.0,-23.0,0.0,2.3
34785,2017,2,17,8,9.0,17.0,12.0,35.0,500.0,36.0,-0.3,1029.8,-21.8,0.0,2.1
34786,2017,2,17,9,9.0,15.0,10.0,23.0,400.0,54.0,0.1,1030.0,-23.6,0.0,2.6
34787,2017,2,17,10,8.0,16.0,9.0,18.0,400.0,62.0,1.6,1030.1,-23.9,0.0,3.8
34788,2017,2,17,11,6.0,22.0,4.0,11.0,300.0,74.0,2.4,1029.3,-25.2,0.0,3.4
34789,2017,2,17,12,8.0,8.0,2.0,10.0,200.0,78.0,4.0,1028.1,-26.1,0.0,2.9
34790,2017,2,17,13,8.0,8.0,4.0,9.0,200.0,81.0,4.2,1026.5,-26.0,0.0,4.0
34791,2017,2,17,14,6.0,6.0,5.0,10.0,300.0,81.0,5.3,1025.4,-25.1,0.0,2.4
34792,2017,2,17,15,7.0,7.0,4.0,11.0,300.0,80.0,6.2,1024.6,-23.3,0.0,2.7
34793,2017,2,17,16,9.0,15.0,4.0,17.0,300.0,77.0,6.0,1023.9,-22.3,0.0,2.8
34794,2017,2,17,17,27.0,51.0,9.0,27.0,500.0,72.0,5.2,1023.7,-17.3,0.0,2.9
34795,2017,2,17,18,49.0,97.0,13.0,40.0,700.0,57.0,3.9,1023.6,-14.9,0.0,2.8
34796,2017,2,17,19,64.0,103.0,18.0,49.0,900.0,42.0,3.5,1023.6,-14.2,0.0,3.1
34797,2017,2,17,20,57.0,99.0,17.0,50.0,800.0,34.0,3.9,1023.6,-14.9,0.0,3.0
34798,2017,2,17,21,53.0,93.0,18.0,54.0,800.0,25.0,3.0,1023.5,-15.2,0.0,2.5
34799,2017,2,17,22,52.0,81.0,16.0,54.0,800.0,22.0,2.6,1023.0,-15.5,0.0,3.5
34800,2017,2,17,23,50.0,80.0,16.0,57.0,800.0,17.0,2.5,1022.9,-15.6,0.0,2.9
34801,2017,2,18,0,56.0,88.0,19.0,60.0,900.0,12.0,2.1,1022.7,-15.5,0.0,2.2
34802,2017,2,18,1,67.0,86.0,29.0,63.0,1000.0,7.0,2.7,1022.2,-14.9,0.0,1.8
34803,2017,2,18,2,71.0,127.0,34.0,74.0,1000.0,2.0,2.0,1021.7,-14.6,0.0,1.5
34804,2017,2,18,3,87.0,110.0,34.0,91.0,2000.0,2.0,-0.6,1021.2,-14.2,0.0,0.6
34805,2017,2,18,4,80.0,126.0,38.0,87.0,2000.0,2.0,-2.6,1020.9,-15.0,0.0,1.2
34806,2017,2,18,5,74.0,125.0,30.0,80.0,2000.0,2.0,-3.3,1020.7,-15.3,0.0,1.0
34807,2017,2,18,6,74.0,108.0,27.0,80.0,2000.0,2.0,-4.3,1020.8,-15.0,0.0,0.3
34808,2017,2,18,7,71.0,92.0,23.0,76.0,2000.0,2.0,-4.4,1021.2,-16.0,0.0,0.8
34809,2017,2,18,8,70.0,100.0,28.0,73.0,2000.0,2.0,-3.7,1021.9,-15.4,0.0,1.2
34810,2017,2,18,9,79.0,103.0,36.0,69.0,2000.0,2.0,-1.4,1022.3,-15.3,0.0,1.1
34811,2017,2,18,10,75.0,113.0,31.0,66.0,1000.0,2.0,0.8,1021.5,-15.3,0.0,1.4
34812,2017,2,18,11,89.0,123.0,32.0,62.0,1000.0,17.0,3.5,1021.4,-14.7,0.0,1.8
34813,2017,2,18,12,94.0,115.0,31.0,63.0,1000.0,28.0,5.0,1020.3,-15.0,0.0,1.3
34814,2017,2,18,13,91.0,104.0,27.0,67.0,1000.0,32.0,7.5,1018.7,-14.1,0.0,1.7
34815,2017,2,18,14,87.0,102.0,23.0,74.0,1000.0,36.0,8.5,1017.3,-15.2,0.0,1.8
34816,2017,2,18,15,87.0,102.0,22.0,85.0,1000.0,31.0,9.2,1016.2,-14.6,0.0,2.5
34817,2017,2,18,16,92.0,118.0,25.0,66.0,1000.0,57.0,8.8,1014.8,-13.0,0.0,2.5
34818,2017,2,18,17,75.0,90.0,25.0,48.0,900.0,72.0,8.6,1014.6,-13.1,0.0,2.0
34819,2017,2,18,18,62.0,93.0,20.0,46.0,800.0,73.0,7.3,1013.4,-12.5,0.0,1.7
34820,2017,2,18,19,75.0,98.0,22.0,65.0,1000.0,51.0,6.0,1013.6,-12.1,0.0,1.4
34821,2017,2,18,20,90.0,118.0,26.0,84.0,1000.0,25.0,5.7,1013.1,-12.4,0.0,1.8
34822,2017,2,18,21,103.0,138.0,37.0,98.0,1000.0,6.0,5.3,1012.4,-12.2,0.0,2.1
34823,2017,2,18,22,108.0,119.0,37.0,94.0,1000.0,2.0,4.5,1011.7,-10.4,0.0,2.1
34824,2017,2,18,23,123.0,149.0,41.0,108.0,1000.0,2.0,3.5,1009.9,-8.9,0.0,2.0
34825,2017,2,19,0,129.0,129.0,42.0,107.0,1000.0,2.0,2.7,1008.3,-8.1,0.0,2.3
34826,2017,2,19,1,134.0,138.0,37.0,113.0,2000.0,2.0,2.4,1007.2,-7.0,0.0,1.5
34827,2017,2,19,2,144.0,150.0,31.0,112.0,2000.0,2.0,1.3,1006.3,-6.8,0.0,1.4
34828,2017,2,19,3,161.0,161.0,27.0,100.0,2000.0,2.0,0.9,1004.9,-6.0,0.0,1.2
34829,2017,2,19,4,169.0,170.0,26.0,102.0,2000.0,2.0,0.1,1003.7,-5.9,0.0,0.6
34830,2017,2,19,5,170.0,170.0,23.0,101.0,2000.0,2.0,-1.2,1002.9,-6.6,0.0,0.3
34831,2017,2,19,6,167.0,167.0,24.0,100.0,2000.0,2.0,-1.6,1002.5,-6.5,0.0,0.3
34832,2017,2,19,7,168.0,168.0,30.0,102.0,2000.0,2.0,-1.9,1002.1,-6.6,0.0,0.0
34833,2017,2,19,8,169.0,176.0,40.0,104.0,2000.0,2.0,-1.2,1002.6,-6.4,0.0,0.1
34834,2017,2,19,9,162.0,169.0,50.0,103.0,2000.0,2.0,3.4,1003.2,-5.8,0.0,0.2
34835,2017,2,19,10,162.0,173.0,66.0,91.0,2000.0,2.0,5.1,1003.6,-7.4,0.0,1.2
34836,2017,2,19,11,169.0,187.0,71.0,89.0,2000.0,11.0,6.7,1003.1,-7.0,0.0,2.9
34837,2017,2,19,12,195.0,198.0,67.0,96.0,2400.0,73.0,8.6,1002.7,-6.8,0.0,2.3
34838,2017,2,19,13,189.0,189.0,61.0,89.0,2000.0,32.0,10.2,1002.1,-6.6,0.0,1.5
34839,2017,2,19,14,168.0,168.0,45.0,67.0,1000.0,66.0,12.7,1002.5,-8.5,0.0,2.1
34840,2017,2,19,15,91.0,91.0,18.0,39.0,800.0,85.0,12.5,1003.4,-17.2,0.0,4.4
34841,2017,2,19,16,17.0,145.0,2.0,20.0,300.0,84.0,10.3,1005.2,-21.3,0.0,6.1
34842,2017,2,19,17,13.0,103.0,2.0,17.0,200.0,85.0,10.4,1006.9,-20.0,0.0,4.4
34843,2017,2,19,18,7.0,56.0,2.0,17.0,200.0,81.0,9.2,1008.8,-20.9,0.0,6.1
34844,2017,2,19,19,7.0,76.0,2.0,17.0,300.0,77.0,7.2,1011.4,-21.4,0.0,5.2
34845,2017,2,19,20,12.0,106.0,2.0,15.0,200.0,76.0,6.1,1013.5,-20.3,0.0,4.0
34846,2017,2,19,21,6.0,129.0,2.0,12.0,200.0,77.0,3.6,1015.4,-20.7,0.0,4.8
34847,2017,2,19,22,8.0,93.0,2.0,11.0,100.0,74.0,2.8,1016.9,-20.6,0.0,4.6
34848,2017,2,19,23,5.0,72.0,2.0,10.0,200.0,74.0,2.2,1018.1,-20.4,0.0,4.8
34849,2017,2,20,0,5.0,24.0,2.0,12.0,200.0,85.0,1.8,1019.1,-20.7,0.0,4.5
34850,2017,2,20,1,3.0,33.0,2.0,12.0,200.0,67.0,1.5,1020.3,-21.7,0.0,6.8
34851,2017,2,20,2,6.0,28.0,3.0,11.0,200.0,85.0,0.9,1020.8,-22.2,0.0,4.9
34852,2017,2,20,3,3.0,39.0,4.0,11.0,200.0,71.0,0.1,1021.7,-22.1,0.0,5.0
34853,2017,2,20,4,4.0,34.0,3.0,9.0,200.0,73.0,-0.6,1022.3,-22.1,0.0,3.9
34854,2017,2,20,5,8.0,31.0,3.0,10.0,200.0,85.0,-1.6,1023.5,-22.3,0.0,2.7
34855,2017,2,20,6,6.0,25.0,3.0,8.0,200.0,76.0,-1.6,1025.3,-21.7,0.0,3.3
34856,2017,2,20,7,3.0,21.0,4.0,12.0,200.0,71.0,-2.2,1026.7,-21.6,0.0,3.4
34857,2017,2,20,8,5.0,17.0,3.0,18.0,200.0,62.0,-2.4,1028.2,-20.8,0.0,2.2
34858,2017,2,20,9,3.0,22.0,3.0,14.0,300.0,68.0,-2.0,1028.8,-23.2,0.0,3.5
